full_site_address,Latitude,Longitude,display_name,actual_latitude,actual_longitude,nearby_businesses_count,business_names
"Tsunami Greenfield , 5520 W Layton Ave , Greenfield , WI , 53220",42.9599475,-87.9840856,Tsunami Express Car Wash - Greenfield,42.9601097,-87.98500109999999,0,
"Tsunami La Porte , 821 Pine Lake Ave , La Porte , IN , 46350",41.6282905,-86.7373076,Tsunami Express Car Wash – La Porte,41.6282905,-86.7373076,1,Fays Marina Boat & RV Storage
"Tsunami Menasha , 1335 Oneida St , Menasha , WI , 54952",44.2253226,-88.4042446,Tsunami Express Car Wash – Menasha,44.2263759,-88.403397,0,
"Tsunami Mt Pleasant , 6315 Washington Ave , Mount Pleasant , WI , 53406",42.7184823,-87.8577311,Tsunami Express Car Wash – Mount Pleasant,42.7184823,-87.8577311,0,
"Tsunami Oak Creek , 140 W Puetz Rd , Oak Creek , WI , 53154",42.8871274,-87.9138393,Tsunami Express Car Wash - Oak Creek,42.8871274,-87.91383929999999,1,America's Best Contacts & Eyeglasses
"Tsunami Portage , 3105 Willowcreek Rd , Portage , IN , 46368",41.562444,-87.182288,Tsunami Express Car Wash – Portage,41.562444,-87.182288,2,"The eState - Jewelers, Coins & Collectibles, Portage Dental"
"Tsunami Waukesha , 300 W Sunset Dr , Waukesha , WI , 53189",42.9886785,-88.2327873,Tsunami Express Car Wash – Waukesha,42.9886785,-88.2327873,3,"Ria Money Transfer - Sunset Mart, S Grand Avenue at W Sunset Avenue, S Grand Avenue at W Sunset Avenue"
"Turnpike Car Wash , 217 W Jericho Turnpike , Huntington Station , NY , 11746",40.8289002,-73.4178321,Turnpike Car Wash,40.8289002,-73.4178321,1,KFC
"Twins Merritt Island , 2240 N Courtenay Pkwy , Merritt Island , FL , 32953",28.39651,-80.704089,Twins Car Wash - Merritt Island,28.39651,-80.70408900000001,1,La Petite Academy of Merritt Island
"U-DRIVE , 6451 W Charleston Blvd , Las Vegas , NV , 89146",36.1588072,-115.2361828,Terrible Herbst Self Serve Car Wash,36.1595455,-115.23441710000002,4,"Chevron, Bitcoin ATM - Knack Kiosk, Terrible Herbst Convenience Store, Spot Free Self Service Car Wash"
"ULTIMATE CAR WASH , 1431 Cradduck Rd , Ada , OK , 74820",34.7600894,-96.662661,Jetts Car Wash,34.7594642,-96.6622924,2,"Phillips 66, Al's Wine & Spirits"
"ULTRA SHINE AUTO SPA , 21 SOUTH FEDERAL HWY , POMPANO BEACH , FL , 33062",26.2308857,-80.10311,Ultra Shine Auto Spa,26.230885699999998,-80.10311,3,"Mooring Products World Wide, Able Automotive, US 1 & Southeast 2nd St"
"UNIVERSITY , 201 University Ave , Fairbanks , AK , 99709",64.8379411,-147.8114342,Splash & Dash Car Wash Express WEST,64.8379473,-147.8117527,1,232 - University Ave @ Car Wash Northbound
"US Car Wash , 845 N Adair St , Cornelius , OR , 97113",45.5203946,-123.061652,US Market Car Wash,45.5203719,-123.06164509999999,3,"Econo Gas, US Market & Space Age Fuel, Carmart Auto Sales"
"Uncle Charlies #1 , 730 Atlanta Hwy , Cuming , GA , 30041",34.184143,-84.145379,Uncle Charlie's Car Wash,34.184143,-84.14537899999999,0,
"Universe , 9640 Universe Blvd NW , Albuquerque , NM , 87114",35.191141,-106.7261412,Champion Xpress Carwash,35.191151,-106.7262393,1,Blake's Lotaburger
"Urbandale , 10950 Meredith Dr , Urbandale , IA , 50322",41.6436057,-93.7686815,Champion Xpress Carwash,41.643572,-93.76863399999999,0,
"V EXPRESS CAR WASH , 479 Lexington Rd , Versailles , KY , 40383",38.051423,-84.7161646,V-Express Car Wash,38.051423,-84.7161646,3,"Versailles Family Dentistry, Puff-N-Go Smoke Shop, Greater Kentucky Credit Union"
"VENICE CAR WASH , 700 S Tamiami Trail , Venice , FL , 34285",27.0888382,-82.4438816,Venice Car Wash & Detail Center,27.088838199999998,-82.4438816,4,"Athena Bitcoin ATM, Belki's Cuban Deli, Amazon Locker - Precedence, Corner Store Citgo"
"VICS CAR WASH , 449 N Bolingbrook Dr , Bolingbrook , IL , 60440",41.7103171,-88.0691782,Vic's Express Car Wash & Detail Center,41.7103171,-88.0691782,6,"Comprar cigarros, Speedway, Boughton/Rt. 53, BMO - ATM, LibertyX Bitcoin ATM, Rte 53 & Boughton Rd"
"VIPEXPRESSCARWASH.NET , 387 Prospect Ave , Wood Dale , IL , 60191",41.9657766,-87.9978929,VIP Express Car Wash & Detail Co.,41.9657766,-87.9978929,8,"International Soccer Club, Parkway Bank & Trust Co, Kleen Earth Snow & Ice Management Co., Draperyland, Dunkin', Baskin-Robbins, Juan y Yo Taco Grill, Thin Blue Line Inc"
"ValleyStream NY , 350 Rockaway Ave , Valley Stream , NY , 11580",40.6599177,-73.7005938,Valley Stream Car Wash and detailing center and tinting expert,40.6599498,-73.7004734,1,All City Auto Body & Towing
"Valvoline Express Care , 6455 Prutzman Rd , Beaumont , TX , 77706",30.0766276,-94.1706008,Johnson's Express Lube & Carwash,30.0766312,-94.1706967,9,"Valvoline Express Care, Havoline Xpress Lube, Coldwell Banker Southern Homes, Samantha Black - Coldwell Banker Southern Homes, Team Scarlett Brekel - Coldwell Banker Southern Homes, Jesica Lambeth Texas Realtor, Martha Johnson Real Estate, Patti Harrington, COLDWELL BANKER SOUTHERN HOMES - 0422284, Nancy McDermand Realtor, Coldwell Banker Southern Homes"
"Vancouver , 1316 NE 134th St , Vancouver , WA , 98685",45.7186404,-122.6576389,Oilstop Drive Thru Oil Change,45.7186516,-122.65762919999999,9,"Happy's Drive Thru Car Wash, Stargait Physical Therapy, LLC, Paul Edwin Plumbing, Allphase Construction and Remodeling LLLP, Oregon Trail Moving, INSPIRE Counseling Services, Lana Ferris, The Loft, Haven Health & Wellness"
"Varsity Carwash  Duff , 1016 S Duff Ave , Ames , IA , 50010",42.0130274,-93.6099251,Varsity Carwash,42.0130274,-93.6099251,1,B-Bop's
"Varsity Carwash Lincoln , 3705 Lincoln Way , Ames , IA , 50014",42.0232629,-93.6692765,Varsity Carwash,42.0232629,-93.6692765,1,Lincoln Way at Marshall Ave.
"Velocity Car Wash , 1607 W Highway 40 , Vernal , UT , 84078",40.4439821,-109.5581948,Velocity Car Wash,40.4440442,-109.55760230000001,0,
"Vibe Car Wash McKinney , 3745 Virginia Pkwy , McKinney , TX , 75071",33.1962475,-96.668117,Vibe Car Wash,33.1962475,-96.668117,0,
"Vibe Car Wash Plano , 801 Spring Creek Pkwy , Plano , TX , 75023",33.0570273,-96.7088993,Vibe Car Wash,33.0570273,-96.70889930000001,0,
"Vicu0027s Express , 11493 W Belleview Ave , Littleton , CO , 80127",39.6249677,-105.1273109,Vic's Express Car Wash,39.624975,-105.12733460000001,0,
"Victory Car Wash , 12870 Mariposa Rd , Victorville , CA , 92395",34.4846273,-117.3326646,Shell,34.484646999999995,-117.3326881,2,"LibertyX Bitcoin ATM, Shell Select"
"Virginia Car Wash Co. , 4830 Portsmouth Blvd , Chesapeake , VA , 23321",36.8173419,-76.442266,Virginia Car Wash Co.,36.817341899999995,-76.442266,2,"Ramdev Hospitality LLC, Candlewood Suites Chesapeake/Suffolk by IHG"
"Vision Car Wash , 355 W Orange Blossom Trail , Apopka , FL , 32712",28.6784625,-81.5197388,Vision Car Wash,28.6784625,-81.5197388,0,
"Vista , 1401 E Vista Way , Vista , CA , 92084",33.2199877,-117.2257471,Magic Brush Car Wash,33.2198561,-117.22542599999998,4,"ARCO, ampm, AM PM, ARCO"
"Vortex Car Wash , 150 Jonathans Way , Suffolk , VA , 23434",36.7683141,-76.5833526,Vortex Express Car Wash,36.7683141,-76.5833526,0,
"WASHPOINTE AUTO WASH , 1401 N Prince St , Clovis , NM , 88101",34.4124715,-103.1961625,Washpointe Auto Wash,34.412471499999995,-103.1961625,4,"Grease Monkey, Ks Cache Self Storage, Western Union, El Gaucho's Beef Jerky"
"WASHWORKS EXPRESS , 601 E King Ave , Kingsville , TX , 78363",27.5153746,-97.8615692,WashWorks Kingsville,27.515374599999998,-97.86156919999999,5,"Domino's Pizza, Nova Electronics, Opulence Aesthetics LLC, John Womack & Co, Brush Country CASA"
"WATER GAP CAR WASH , 31 Justice Dr , Hazard , KY , 41701",37.296668,-83.2145406,Watergap Car Wash,37.296668,-83.21454059999999,1,Murphy USA
"WOW Car Wash , 911 N Broad St , Monroe , GA , 30655",33.8119758,-83.727067,WOW Express Carwash,33.8119758,-83.72706699999999,1,WOW Express Oil Change and Auto Repair
"WOW Car Wash Winder , 242 N Broad St , Winder , GA , 30680",34.0008593,-83.710324,WOW Express Carwash,34.0008593,-83.710324,1,Betty's Variety
"Warrior Way , 540 Warrior Way , Grand Junction , CO , 81504",39.0836225,-108.4724937,Champion Xpress Carwash,39.083516599999996,-108.4727451,0,
"Wash 37055 , 118 Henslee Dr , Dickson , TN , 37055",36.0741589,-87.3697417,Wash 37055,36.0741589,-87.36974169999999,0,
"Wash 37062 , 2075 Fairview Blvd , Fairview , TN , 37062",35.9812455,-87.1222212,Wash 37062,35.9812455,-87.1222212,1,First Federal Bank
"Wash 37135 , 912 Oldham Dr , Nolensville , TN , 37135",35.961462,-86.672324,Wash 37135,35.961462,-86.67232399999999,0,
"Wash Ashore Fairhaven , 128 Huttleston Ave , Fairhaven , MA , 2719",41.6448,-70.89347,Wash Ashore Car Wash,41.6448,-70.89347,9,"Valero, Melisa Gagne, Realtor, RE/MAX Fairhaven, Joel Cordero, RE/MAX Vantage, Derek Crippin Real Estate, Mila Furtado RE/MAX Vantage, Melanie Frates Fairhaven Real Estate Agent, Rick Nunez, RE/MAX Vantage"
"Wash Ashore Plymouth , 2304 State Rd , Plymouth , MA , 2360",41.8177664,-70.5506402,Wash Ashore Car Wash,41.8177664,-70.5506402,0,
"Wash City Apopka , 1860 E Semoran Blvd , Apopka , FL , 32703",28.672224,-81.4747314,"Wash City car wash,Apopka",28.672224,-81.4747314,0,
"Wash City Casselberry , 2699 Cassel Creek Blvd , Casselberry , FL , 32707",28.6412139,-81.3231527,Wash City Car Wash Casselberry,28.6412139,-81.3231527,0,
"Wash City Semoran , 4575 S Semoran Blvd , Orlando , FL , 32822",28.4972739,-81.3091358,Wash City Car Wash Semoran,28.4972739,-81.30913579999999,0,
"Wash City University , 11674 University Blvd , Orlando , FL , 32817",28.5971144,-81.2171621,Wash City Car Wash Orlando,28.5971144,-81.2171621,0,
"Wash It Dean , 750 Cincinnati Ave , Xenia , OH , 45385",39.6758187,-83.940666,Wash It Dean,39.6758187,-83.940666,2,"Fish food pantry, Greene County Fish Pantry"
"Wash N Go Calexico , 612 Imperial Ave , Calexico , CA , 92231",32.6712358,-115.4983318,Wash N Go Calexico,32.6712358,-115.49833179999999,2,"REAL DEALS, Paris Furniture"
"Wash N Go Car Wash , 4921 N. UNIVERSITY DRIVE , LAUDERHILL , FL , 33351",26.1871557,-80.2525412,Mr. Suds Express Car Wash (formerly Wash N Go),26.187155699999998,-80.2525412,8,"Wash-N-Go Car Wash Lauderhill, Car Wash Start-Up Consulting & Branding Inc., TT&S Printing, Enterprise Rent-A-Car, Dominican Hair Salón, La Bella's Hair Salon, Small Business Accounting Group, JET TAX SERVICE CORP"
"Wash N Roll Antioch , 5307 Cane Ridge Rd , Nashville , TN , 37013",36.0439577,-86.6620414,"Wash N' Roll Car Wash - Antioch, TN",36.0439577,-86.66204139999999,2,"Express Car Wash, Antioch Quarters Inn and Suites"
"Wash N Roll Athens , 24925 US-72 , Athens , AL , 35613",34.7668122,-86.882772,"Wash N' Roll Car Wash - Athens, AL",34.7668122,-86.882772,0,
"Wash N Roll Bellevue , 7128 Hwy 70 S , Nashville , TN , 37221",36.0744551,-86.9238967,"Wash N' Roll Car Wash - Nashville, TN (Bellevue)",36.0744551,-86.9238967,3,"Club Car Wash, Valvoline Instant Oil Change, NuBrakes Mobile Brake Repair"
"Wash N Roll Charpi , 6303 Charlotte Pike , Nashville , TN , 37209",36.1455115,-86.8709303,"Wash N' Roll Car Wash - Nashville, TN (Charlotte Pike)",36.1455115,-86.8709303,4,"A-Wise Pawn Loan & Jewelry, AutoZone Auto Parts, Totally Rad Collectors Emporium, Sir Toys-A-Lot"
"Wash N Roll Melrose , 2640 8th Ave S , Nashville , TN , 37204",36.1196652,-86.774441,"Wash N' Roll Car Wash - Nashville, TN (8th Ave)",36.1196652,-86.774441,2,"Franklin PK & Berry Rd NB, Fat Mo's"
"Wash Rack 95 , 1100 N Whitley Dr , Fruitland , ID , 83619",44.0217094,-116.9227294,Wash Rack 95,44.0217094,-116.9227294,0,
"Wash Rite Bridgeport , 910 W Main St , Bridgeport , WV , 26330",39.2821198,-80.2685024,Wash-Rite Unlimited Car Wash,39.2821198,-80.2685024,9,"Dr. Timothy M. Peasak, DO, WV Home Hustler, Compass Realty Group Bridgeport, Peasak David P, Pingley Jamie L, Secret Ashlee A MD, MyEyeDr., Michael Zalar, OD, Theodore Kress, OD"
"Wash Rite Logan , 1380 W Hunter St , Logan , OH , 43138",39.5438622,-82.4277918,Wash-Rite Express Car Wash,39.5438622,-82.4277918,4,"Unlimited Car Wash, Redbox, Cristy's Pizza Logan, Dr. Jennifer N. Wenner, DDS"
"Wash Rite Marietta , 107 Crooked Run Ln , Marietta , OH , 45750",39.405323,-81.4130599,Wash-Rite Unlimited Car Wash,39.405322999999996,-81.4130599,0,
"Wash Rite Moundsville , 75 Teletech Dr , Moundsville , WV , 26041",39.9096979,-80.749338,Wash-Rite Unlimited Car Wash,39.9096979,-80.749338,0,
"Wash Rite Murdoch , 2521 Murdoch Ave , Parkersburg , WV , 26101",39.2833465,-81.5481209,Wash-Rite Unlimited Express Wash,39.2833465,-81.5481209,1,"Sanitary Linen, Mat & Uniform Service, Inc."
"Wash Rite Parkersburg , 1101 Division Street , Parkersburg , WV , 26101",39.2475641,-81.5545078,Wash-Rite Unlimited Express Wash,39.2475641,-81.5545078,0,
"Wash Rite Vienna , 2504 Grand Central Ave , Vienna , WV , 26105",39.3230459,-81.5506606,Wash-Rite Unlimited Express Wash,39.3230459,-81.5506606,3,"FedEx Drop Box, United Bank, ATM"
"Wash Rite Weirton , 145 Park Dr , Weirton , WV , 26062",40.3925913,-80.5496604,Wash-Rite Unlimited Express Wash - Weirton,40.3929469,-80.5490018,0,
"Wash Rite Wintersville , 151 Cadiz Rd , Wintersville , OH , 43953",40.3759682,-80.7058034,Wash-Rite Express Carwash,40.375968199999996,-80.7058034,0,
"Wash Up Griffith , 1224 E Ridge Rd , Griffith , IN , 46319",41.5499525,-87.4137288,Luke,41.5500433,-87.4136245,0,
"Wash Up Hammond , 850 Indianapolis Blvd , Hammond , IN , 46320",41.6960611,-87.5199543,Luke Gas Station Car Wash,41.6967675,-87.5195736,1,BP Luke Gas Station
"Wash Up Portage , 6259 Melton Rd , Portage , IN , 46368",41.598234,-87.173255,Luke,41.597981999999995,-87.1732,1,Car Wash
"Wash Up Valparaiso , 460 Morthland Dr , Valparaiso , IN , 46383",41.4603284,-87.066715,Wash UP,41.4603284,-87.066715,4,"Unique Geek, Total Performance TRT LLC, Business Webdesign Firm, Absolute Style"
"Wash Wizard Ladson , 3910 Ladson Rd , Ladson , SC , 29456",32.9735991,-80.1400726,Wash Wizard Car Wash Ladson Road,32.9735991,-80.1400726,0,
"Wash Wizard Summerville , 2146 N Main St , Summerville , SC , 29486",33.0469893,-80.1104749,Wash Wizard Car Wash - North Main,33.0469893,-80.1104749,0,
"Washbox Car Wash , 180 W Grand Ave , Rainbow City , AL , 35906",33.9570503,-86.0446243,Washbox Car Wash,33.9570503,-86.0446243,0,
"Waters Davenport , 45650 US Hwy No. 27 , Davenport , FL , 33897",28.1566184,-81.6396309,Webb’s Car Wash,28.1571799,-81.63857279999999,5,"Central Davenport Plumbing, Amerigas Propane Exchange, 7-Eleven, Western Union, dog grooming & spa"
"Waters Deland , 1712 N Woodland Blvd , DeLand , FL , 32720",29.0626284,-81.3052357,Waters Car Wash,29.0626284,-81.3052357,4,"Guajillos Taqueria, Edenfield Corporation | Lake & Pond Management, Shred Nations, The UPS Store"
"Waters Haines City , 35379 US-27 , Haines City , FL , 33844",28.1137888,-81.6393175,Waters CarWash,28.1137713,-81.6393655,0,
"Waters Lakeland , 3635 Lakeland Highlands Rd , Lakeland , FL , 33803",27.998366,-81.9243682,Waters Car Wash,27.998365999999997,-81.92436819999999,1,Love Express Car Wash
"Waters Palm Springs , 2755 10th Ave N , Palm Springs , FL , 33461",26.6289333,-80.0847442,Waters Carwash,26.6287934,-80.08474799999999,3,"Murphy USA, 10TH AVE N at FLEX LN, UNC Faith Warriors"
"Waters Stuart , 2375 S Kanner Hwy , Stuart , FL , 34994",27.1761922,-80.2523761,Waters CarWash,27.176182299999997,-80.25240749999999,1,Casey Salerno with Wichert Realtors- Sunshine Properties
"Waters Venice , 2273 S Tamiami Trail , South Venice , FL , 34293",27.0512643,-82.4079909,Waters Car Wash,27.0512643,-82.4079909,1,S Tamiami Trl @ Grove Rd
"Waterways Car Spa , 1325 Semoran Blvd , Casselberry , FL , 32707",28.6319982,-81.3197417,Waterways Car Spa,28.631998199999998,-81.3197417,3,"Glenn Ritchie - State Farm Insurance Agent, Edward Jones - Financial Advisor: Arif Fareed, CFP®|ChFC®|CEPA®|AAMS®|CRPS™, Edward Jones - Financial Advisor: Alia M Rea, CRPS™"
"Waterworks Express Car Wash , 1557 Marinette Ave , Marinette , WI , 54143",45.0896038,-87.6503233,Waterworks Car Wash,45.089642999999995,-87.6502082,1,La Cabana Mexican Cuisine
"Wave Auto Wash , 451 68th St SW , Grand Rapids , MI , 49548",42.8415342,-85.6747773,Wave Auto Wash,42.8415342,-85.6747773,0,
"Waverly , 405 13th Ave SW , Waverly , IA , 50677",42.7110918,-92.4718973,Waverly Go Wash,42.7115979,-92.47507039999999,1,Hy-Vee Lawn & Garden
"Waves Express Carwash , 160 Old Pacific Hwy , Oxenford , QLD , 4210",-27.890643,153.3135896,Black Diamond Tinting Co.,-27.888364,153.3165704,9,"Tiler’s Club, ECM GC, Mobicell, Maintenance & Project Engineering (MPE), Patio Covers, Rewired Movement Australia, Bridgestone Select Tyre & Auto Helensvale, Choices Flooring Helensvale, Carpet One Helensvale"
"Wayne Avenue , 5801 Wayne Ave , Philadelphia , PA , 19144",40.0331937,-75.1809802,Gentle Touch Car Wash,40.0331937,-75.1809802,9,"Wayne Av & Rittenhouse St, Ultimo Coffee, Wayne Av & Rittenhouse St, Essential Bodywork: Anne Medrano, LMT, Geevenchy Media, Rita's Italian Ice & Frozen Custard, Wayne Av & Rittenhouse St, Germantown Bicycle Supply, JJC"
"Weber Wu0026L , 701 Old State Rte 3 , Columbia , IL , 62236",38.4384418,-90.2028235,Wash 'N Go Car Wash,38.4367514,-90.1976924,0,
"West Chester Car Wash , 1309 West Chester Pike , West Chester , PA , 19382",39.9676888,-75.5527176,Car Wash,39.9676888,-75.5527176,9,"Wilbooks, The Jackalope Research Institute, Wilmington Book Source Inc, Literacy Empowerment Foundation, Keystone Quality Transport- West Chester, Imperial Marble & Design, West Chester Pk & Ellis Ln - MBNS, Colorful Remedies LLC, Remedy Home Remodeling"
"West Little Rock - Chenal Pkwy , 15701 Chenal Pkwy , Little Rock , AR , 72211",34.7558249,-92.4441288,Splash Car Wash,34.7553991,-92.4441224,1,Splash 10-Minute Oil Change
"West Memphis , 646 W Service Rd , West Memphis , AR , 72301",35.1678659,-90.1980163,Century Express Carwash,35.167921,-90.1969654,0,
"Wet Rabbit Lake Stevens , 600 91st Ave NE , Lake Stevens , WA , 98258",48.0016149,-122.1086184,Wet Rabbit Express Car Wash,48.0016149,-122.10861840000001,2,"Nacho Family Mexican Restaurant, Global Smoke & Vape"
"Wet Rabbit Lakewood , 9021 S Tacoma Way , Lakewood , WA , 98499",47.1746101,-122.4828643,Wet Rabbit Express Car Wash,47.174610099999995,-122.48286429999999,9,"Pro Accounting & Tax Inc, KS Beauty Salon, Hanmi General Medical Clinic, Kyung B. Choi, LMP, Pine Tree Acupuncture and Herbs (부부한의원), Smart Copy & Print, GAWISON Hair Salon | 가위손 미용실, massage2go, Empire Insurance Brokers"
"Wet Rabbit Marysville , 1219 State Ave , Marysville , WA , 98270",48.0619435,-122.177485,Wet Rabbit Express Car Wash,48.0619435,-122.17748499999999,5,"U-Haul Neighborhood Dealer, Chevron, Boho Beauty and Spa LLC, La Diva Estetica Unisex, Puget Sound Detailing"
"WetnJet Car Wash , 516 Friendship Ln , Fredericksburg , TX , 78624",30.2563533,-98.8707888,Wet N Jet Fredericksburg,30.256559300000003,-98.8706741,1,"Geistweidt, Figer & Company, P.C."
"Whistle Express CW - Fredericksburg , 10813 Tidewater Trail , Fredericksburg , VA , 22408",38.254834,-77.4274131,Whistle Express Car Wash,38.254833999999995,-77.42741310000001,1,Shops at River Club
"Whistle Express CaUniversity Boulevard , 5109 University Blvd W , Jacksonville , FL , 32216",30.2681039,-81.6161937,Whistle Express Car Wash,30.2681039,-81.6161937,2,"WeShareSpace Warehouse, Bold City Liquidation"
"Whistle Express Car Wash - Alachua , 16093 NW 163rd Lane , Alachua , FL , 32615",29.8029356,-82.5181488,Whistle Express Car Wash,29.802935599999998,-82.51814879999999,0,
"Whistle Express Car Wash - Baxley , 956 W Parker St , Baxley , GA , 31513",31.783646,-82.3637095,Whistle Express Car Wash,31.783645999999997,-82.3637095,3,"Camel Premium Express, Baby and Me, Phantom Fireworks Stand"
"Whistle Express Car Wash - Beaufort , 285 Sea Island Pkwy , Beaufort , SC , 29907",32.405966,-80.633475,Whistle Express Car Wash,32.405966,-80.633475,0,
"Whistle Express Car Wash - Bemiss , 3205 Bemiss Rd , Valdosta , GA , 31605",30.883962,-83.272381,Whistle Express Car Wash,30.8839835,-83.27247400000002,0,
"Whistle Express Car Wash - Blanding , 1006 Blanding Blvd , Orange Park , FL , 32065",30.1361947,-81.7777679,Whistle Express Car Wash,30.136383,-81.778075,0,
"Whistle Express Car Wash - Blue Ridge , 32 McKinney Rd , Blue Ridge , GA , 30513",34.8808661,-84.2944237,Whistle Express Car Wash,34.8808661,-84.2944237,0,
